"No.","Time","Source","Destination","Protocol","Length","Info"
"336454","2944.775674","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3857, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"336497","2945.445406","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3861, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"341982","2964.307747","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=46, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"344834","2989.552255","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=855, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"344839","2989.565134","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=856, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"344890","2990.232249","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=859, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"344899","2990.244824","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=860, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"346032","3015.168156","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3872, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"346040","3015.202232","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3873, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"346328","3016.447305","e2:93:08:cb:0d:4c","Broadcast","802.11","156","Probe Request, SN=2178, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"346335","3016.458894","e2:93:08:cb:0d:4c","Broadcast","802.11","156","Probe Request, SN=2179, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"346699","3021.363241","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3908, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"346754","3022.111525","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3913, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"347740","3040.336510","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=3835, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"348173","3048.618142","16:9c:e6:7d:ad:9f","Broadcast","802.11","156","Probe Request, SN=2633, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"348184","3048.630530","16:9c:e6:7d:ad:9f","Broadcast","802.11","156","Probe Request, SN=2634, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"350407","3080.379045","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=3957, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"353865","3095.427634","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3924, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"353874","3095.462738","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3925, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"354607","3099.630340","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3965, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"354788","3101.490599","06:ff:73:2f:85:3a","Broadcast","802.11","82","Probe Request, SN=2469, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"354793","3101.601490","06:ff:73:2f:85:3a","Broadcast","802.11","82","Probe Request, SN=2471, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"354794","3101.601937","06:ff:73:2f:85:3a","Broadcast","802.11","82","Probe Request, SN=2472, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"355908","3129.408466","96:64:59:7d:87:e2","Broadcast","802.11","156","Probe Request, SN=3252, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"355915","3129.420465","96:64:59:7d:87:e2","Broadcast","802.11","156","Probe Request, SN=3253, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"356693","3144.850444","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=934, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"356700","3144.866414","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=935, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"356908","3146.168352","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=964, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"356915","3146.184325","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=965, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"358451","3168.041360","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=390, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"358648","3170.834532","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3977, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"358667","3170.853981","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=3978, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"359016","3174.644581","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=4013, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"359167","3176.436003","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2449, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"359175","3176.470370","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2450, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"359475","3180.541327","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=422, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"360027","3190.546299","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=454, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"360739","3202.775571","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=447, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"363079","3229.917402","1a:f2:5e:0a:87:ca","Broadcast","802.11","123","Probe Request, SN=3420, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"363088","3229.930727","1a:f2:5e:0a:87:ca","Broadcast","802.11","123","Probe Request, SN=3421, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"364681","3252.896659","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=4055, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"364687","3252.922150","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=4056, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"364961","3257.033004","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=4091, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"364967","3257.068015","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=4092, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"364983","3257.368448","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=256, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"365296","3261.591564","4a:65:e9:ed:13:45","Broadcast","802.11","82","Probe Request, SN=2164, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"365297","3261.592074","4a:65:e9:ed:13:45","Broadcast","802.11","82","Probe Request, SN=2165, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"366008","3269.680086","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1069, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"366033","3269.695678","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1070, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"366347","3270.292665","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1074, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"366354","3270.308421","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1075, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"366870","3272.449722","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=571, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"368929","3277.151236","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1078, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"368936","3277.167154","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1079, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"370106","3280.638109","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=732, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"371997","3289.769000","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=1092, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"374409","3307.319385","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=633, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"375025","3311.165971","46:7f:20:d5:8d:af","Broadcast","802.11","156","Probe Request, SN=947, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"375032","3311.179454","46:7f:20:d5:8d:af","Broadcast","802.11","156","Probe Request, SN=948, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"378477","3328.597336","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=267, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"378488","3328.630256","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=268, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"382777","3349.036433","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1119, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"382798","3349.052324","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1120, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"387506","3376.966863","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=759, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391340","3403.901436","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2475, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391347","3403.919314","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2476, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391490","3406.928113","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2493, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391495","3406.961465","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2494, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391519","3407.224192","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2495, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391639","3408.414262","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=345, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391646","3408.447739","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=346, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391856","3411.758978","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=821, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"391868","3411.973599","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=386, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"392224","3421.616437","76:d0:91:a4:68:a9","Broadcast","802.11","82","Probe Request, SN=481, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"392225","3421.617057","76:d0:91:a4:68:a9","Broadcast","802.11","82","Probe Request, SN=482, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"392613","3430.826987","Google_c0:c0:c0","Broadcast","802.11","123","Probe Request, SN=3901, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"396043","3476.223696","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=909, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"397389","3482.011162","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=397, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"397401","3482.043733","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=398, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"398199","3486.866057","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=434, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"399493","3516.768391","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1185, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"399500","3516.784318","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1186, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"399599","3517.865356","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1211, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"399608","3517.881745","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1212, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"399620","3517.969506","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1214, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"401681","3557.446705","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=449, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"401688","3557.480985","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=450, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"402013","3559.857649","da:f6:3b:a7:0c:d6","Broadcast","802.11","156","Probe Request, SN=528, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"402025","3559.866701","da:f6:3b:a7:0c:d6","Broadcast","802.11","156","Probe Request, SN=529, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"402208","3563.651733","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=490, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"403440","3583.445311","36:6d:a3:1d:89:57","Broadcast","802.11","82","Probe Request, SN=2801, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"403945","3589.926381","06:5d:66:12:a8:d9","Broadcast","802.11","123","Probe Request, SN=277, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"403954","3589.937606","06:5d:66:12:a8:d9","Broadcast","802.11","123","Probe Request, SN=278, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"403963","3589.976963","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=1305, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"405074","3615.668462","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=1160, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"405762","3633.073372","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2501, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"405769","3633.104857","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2502, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406184","3639.241333","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2519, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406185","3639.262140","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2520, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406198","3639.525047","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2521, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406199","3639.563347","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2522, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406251","3641.108841","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=527, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406258","3641.143141","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=528, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406365","3642.723341","e2:4b:c9:cd:e7:63","Broadcast","802.11","156","Probe Request, SN=1040, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406372","3642.735004","e2:4b:c9:cd:e7:63","Broadcast","802.11","156","Probe Request, SN=1041, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406455","3644.624066","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=563, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"406462","3644.656575","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=564, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"412508","3715.328087","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=579, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"412515","3715.363295","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=580, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"414211","3756.678876","52:a5:01:aa:04:3a","Broadcast","802.11","82","Probe Request, SN=3106, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"415611","3783.168151","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=1437, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"415835","3786.744709","ae:ee:53:d2:3f:4e","Broadcast","802.11","156","Probe Request, SN=2392, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"415842","3786.756237","ae:ee:53:d2:3f:4e","Broadcast","802.11","156","Probe Request, SN=2393, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"416087","3789.003734","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=631, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"416094","3789.024284","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=632, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"416285","3792.907884","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=668, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"416303","3793.236052","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=672, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"417812","3832.970578","86:86:b2:ec:47:43","TpLinkTechno_1a:8f:ea","802.11","135","Probe Request, SN=3765, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"418072","3837.649762","72:78:5c:3c:f4:28","Broadcast","802.11","123","Probe Request, SN=3736, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"419610","3864.336711","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2527, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"419617","3864.370299","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2528, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"420002","3870.258100","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=709, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"420009","3870.277932","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=710, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"422325","3916.652182","ee:46:61:6a:12:57","Broadcast","802.11","82","Probe Request, SN=3745, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"422326","3916.652648","ee:46:61:6a:12:57","Broadcast","802.11","82","Probe Request, SN=3746, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"423534","3944.335700","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=761, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"423543","3944.368248","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=762, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"423722","3947.643604","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=802, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"423842","3949.923765","e2:7b:61:5f:f6:8f","Broadcast","802.11","123","Probe Request, SN=3458, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"423851","3949.936120","e2:7b:61:5f:f6:8f","Broadcast","802.11","123","Probe Request, SN=3459, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"424023","3952.096386","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2776, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"424784","3972.176567","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2842, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"425410","3989.949277","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1465, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"425417","3989.965233","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1466, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"426956","4017.632726","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=813, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"426963","4017.665848","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=814, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"427259","4021.681435","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=849, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"427260","4021.715119","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=850, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"427302","4022.133570","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=854, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"429014","4062.372260","42:f1:df:92:ee:a6","Broadcast","802.11","152","Probe Request, SN=1213, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"429517","4076.560996","aa:70:04:d9:e3:9b","Broadcast","802.11","82","Probe Request, SN=674, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"429519","4076.673471","aa:70:04:d9:e3:9b","Broadcast","802.11","82","Probe Request, SN=676, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"429520","4076.673480","aa:70:04:d9:e3:9b","Broadcast","802.11","82","Probe Request, SN=677, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430280","4093.128008","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=865, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430288","4093.161096","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=866, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430569","4096.951541","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=902, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430616","4098.094313","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2553, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430623","4098.128473","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2554, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430806","4101.830717","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2571, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"430834","4102.124364","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2573, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"433961","4156.843508","6e:67:fd:70:eb:ad","Broadcast","802.11","156","Probe Request, SN=2159, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"433968","4156.855094","6e:67:fd:70:eb:ad","Broadcast","802.11","156","Probe Request, SN=2160, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"434677","4173.718301","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=943, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"434685","4173.753021","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=944, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"434844","4177.927253","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=979, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"434875","4178.507474","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=984, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"435494","4190.380654","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=1539, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437189","4236.717271","96:0d:3d:a5:c3:ac","Broadcast","802.11","82","Probe Request, SN=3782, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437190","4236.717869","96:0d:3d:a5:c3:ac","Broadcast","802.11","82","Probe Request, SN=3783, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437205","4236.829460","96:0d:3d:a5:c3:ac","Broadcast","802.11","82","Probe Request, SN=3784, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437764","4249.706173","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=995, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437771","4249.738423","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=996, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"437977","4254.606348","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1032, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"438384","4262.661230","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=3731, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"438497","4265.954358","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=2273, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"438741","4272.471672","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1570, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"438748","4272.487461","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1571, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"443937","4308.452884","c2:c3:e3:f1:2a:3d","Broadcast","802.11","156","Probe Request, SN=1386, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"443950","4308.464490","c2:c3:e3:f1:2a:3d","Broadcast","802.11","156","Probe Request, SN=1387, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"445921","4326.591522","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1047, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"445928","4326.620629","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1048, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"446154","4330.363476","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1084, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"446170","4330.629088","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1087, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
